交易日期,開盤,最高,最低,收盤,漲跌,5日均,10日均,20日均,60日均,5日乖離,10日乖離,月均乖離,60均乖離
1998/4/4,9170.2,9244.7,9160.8,9239.5,105.42,9103.9,9056.6,9007.5,8728.7,1.49%,2.02%,2.58%,5.85%
1998/4/7,9284.0,9337.6,9264.8,9266.7,27.2,9139.0,9102.6,9019.3,8760.2,1.40%,1.80%,2.74%,5.78%
1998/4/8,9263.9,9279.3,9222.2,9263.4,-3.24,9183.4,9124.8,9029.6,8789.4,0.87%,1.52%,2.59%,5.39%
1998/4/9,9335.4,9335.4,9065.9,9090.3,-173.13,9198.8,9132.5,9031.4,8810.9,-1.18%,-0.46%,0.65%,3.17%
1998/4/10,9178.2,9178.2,8992.1,9054.0,-36.29,9182.8,9128.3,9030.8,8832.3,-1.40%,-0.81%,0.26%,2.51%
1998/4/13,9014.7,9014.7,8863.1,8863.1,-190.91,9107.5,9105.7,9021.7,8850.0,-2.68%,-2.66%,-1.76%,0.15%
1998/4/14,8906.4,8910.1,8738.9,8764.6,-98.53,9007.1,9073.0,9012.3,8864.5,-2.69%,-3.40%,-2.75%,-1.13%
1998/4/15,8887.6,8887.6,8720.9,8807.3,42.73,8915.9,9049.6,9009.7,8880.5,-1.22%,-2.68%,-2.25%,-0.82%
1998/4/16,8855.8,8859.1,8773.1,8780.2,-27.11,8853.8,9026.3,9003.5,8895.1,-0.83%,-2.73%,-2.48%,-1.29%
1998/4/17,8724.7,8796.7,8589.3,8619.5,-160.71,8766.9,8974.9,8991.6,8903.7,-1.68%,-3.96%,-4.14%,-3.19%
1998/4/18,8666.1,8725.9,8533.9,8725.9,106.45,8739.5,8923.5,8990.0,8914.4,-0.16%,-2.21%,-2.94%,-2.11%
1998/4/20,8742.0,8742.0,8508.6,8508.6,-217.38,8688.3,8847.7,8975.1,8916.1,-2.07%,-3.83%,-5.20%,-4.57%
1998/4/21,8513.5,8596.2,8371.6,8440.2,-68.36,8614.9,8765.4,8945.1,8914.9,-2.03%,-3.71%,-5.64%,-5.32%
1998/4/22,8553.2,8636.5,8526.1,8636.5,196.31,8586.1,8720.0,8926.2,8917.7,0.59%,-0.96%,-3.25%,-3.15%
1998/4/23,8624.8,8653.2,8586.1,8614.0,-22.56,8585.0,8676.0,8902.1,8917.5,0.34%,-0.72%,-3.24%,-3.40%
1998/4/24,8571.0,8640.4,8571.0,8636.1,22.16,8567.1,8653.3,8879.5,8919.1,0.81%,-0.20%,-2.74%,-3.17%
1998/4/27,8623.6,8649.0,8453.5,8471.6,-164.49,8559.7,8624.0,8848.5,8915.5,-1.03%,-1.77%,-4.26%,-4.98%
1998/4/28,8327.5,8434.7,8327.5,8434.7,-36.95,8558.6,8586.7,8818.2,8912.2,-1.45%,-1.77%,-4.35%,-5.36%
1998/4/29,8466.4,8488.8,8342.7,8348.4,-86.32,8500.9,8543.5,8784.9,8908.6,-1.79%,-2.28%,-4.97%,-6.29%
1998/4/30,8422.1,8436.3,8304.2,8304.2,-44.15,8439.0,8512.0,8743.4,8901.7,-1.60%,-2.44%,-5.02%,-6.71%
1998/5/2,8366.3,8366.3,8260.0,8293.5,-10.75,8370.5,8468.8,8696.1,8893.3,-0.92%,-2.07%,-4.63%,-6.74%
1998/5/4,8321.6,8360.6,8274.2,8360.6,67.15,8348.3,8454.0,8650.8,8887.5,0.15%,-1.10%,-3.35%,-5.93%
1998/5/5,8387.4,8432.0,8328.3,8330.2,-30.45,8327.4,8443.0,8604.2,8881.2,0.03%,-1.34%,-3.18%,-6.21%
1998/5/6,8297.9,8325.6,8235.3,8325.6,-4.51,8322.8,8411.9,8565.9,8873.6,0.03%,-1.03%,-2.81%,-6.18%
1998/5/7,8319.4,8357.2,8290.4,8290.4,-35.27,8320.0,8379.5,8527.8,8864.5,-0.36%,-1.06%,-2.78%,-6.48%
1998/5/8,8241.6,8242.5,8184.4,8210.8,-79.53,8303.5,8337.0,8495.1,8851.7,-1.12%,-1.51%,-3.35%,-7.24%
1998/5/11,8305.0,8399.6,8297.1,8378.9,168.03,8307.2,8327.7,8475.9,8840.7,0.86%,0.61%,-1.14%,-5.22%
1998/5/12,8386.2,8386.2,8278.4,8278.4,-100.44,8296.8,8312.1,8449.4,8827.2,-0.22%,-0.40%,-2.02%,-6.22%
1998/5/13,8306.1,8306.1,8174.7,8202.9,-75.53,8272.3,8297.5,8420.5,8811.5,-0.84%,-1.14%,-2.58%,-6.91%
1998/5/14,8202.1,8257.0,8185.0,8193.5,-9.4,8252.9,8286.5,8399.2,8796.9,-0.72%,-1.12%,-2.45%,-6.86%
1998/5/15,8198.0,8229.3,8160.3,8167.5,-26,8244.2,8273.9,8371.3,8782.6,-0.93%,-1.29%,-2.43%,-7.00%
1998/5/16,8120.2,8133.7,8051.9,8066.2,-101.34,8181.7,8244.4,8349.2,8763.2,-1.41%,-2.16%,-3.39%,-7.95%
1998/5/18,8023.9,8160.1,8023.9,8134.9,68.73,8153.0,8224.9,8333.9,8745.4,-0.22%,-1.09%,-2.39%,-6.98%
1998/5/19,8108.6,8188.9,8103.4,8136.3,1.38,8139.7,8206.0,8308.9,8726.4,-0.04%,-0.85%,-2.08%,-6.76%
1998/5/20,8229.1,8294.8,8229.1,8267.5,131.22,8154.5,8203.7,8291.6,8710.7,1.39%,0.78%,-0.29%,-5.09%
1998/5/21,8342.1,8389.2,8316.5,8369.3,101.83,8194.8,8219.5,8278.3,8700.6,2.13%,1.82%,1.10%,-3.81%
1998/5/22,8360.2,8403.8,8360.2,8384.9,15.59,8258.6,8220.1,8273.9,8694.2,1.53%,2.00%,1.34%,-3.56%
1998/5/25,8417.2,8417.2,8302.9,8314.1,-70.82,8294.4,8223.7,8267.9,8685.3,0.24%,1.10%,0.56%,-4.27%
1998/5/26,8261.4,8300.2,8146.3,8178.4,-135.7,8302.8,8221.3,8259.4,8674.1,-1.50%,-0.52%,-0.98%,-5.71%
1998/5/27,8093.4,8152.9,8035.7,8068.2,-110.22,8263.0,8208.7,8247.6,8660.5,-2.36%,-1.71%,-2.18%,-6.84%
1998/5/28,8147.4,8147.4,8051.7,8124.5,56.33,8214.0,8204.4,8239.1,8647.6,-1.09%,-0.97%,-1.39%,-6.05%
1998/5/29,8119.3,8119.3,7903.3,7903.3,-221.16,8117.7,8188.1,8216.3,8628.8,-2.64%,-3.48%,-3.81%,-8.41%
1998/6/1,7860.1,7860.1,7574.5,7606.3,-297.09,7976.1,8135.3,8180.1,8604.6,-4.64%,-6.50%,-7.02%,-11.60%
1998/6/2,7671.2,7671.2,7523.5,7565.6,-40.61,7853.6,8078.2,8142.1,8579.8,-3.67%,-6.35%,-7.08%,-11.82%
1998/6/3,7632.0,7699.5,7598.2,7643.2,77.56,7768.6,8015.8,8109.7,8556.1,-1.61%,-4.65%,-5.75%,-10.67%
1998/6/4,7563.6,7563.6,7389.8,7426.0,-217.24,7628.9,7921.4,8070.5,8529.1,-2.66%,-6.25%,-7.99%,-12.93%
1998/6/5,7582.1,7585.3,7418.9,7505.6,79.62,7549.3,7833.5,8026.8,8505.0,-0.58%,-4.19%,-6.49%,-11.75%
1998/6/6,7527.2,7636.7,7472.5,7636.7,131.15,7555.4,7765.8,7994.7,8484.6,1.08%,-1.66%,-4.48%,-9.99%
1998/6/8,7601.3,7645.4,7560.8,7591.3,-45.46,7560.5,7707.1,7964.2,8462.7,0.41%,-1.50%,-4.68%,-10.30%
1998/6/9,7607.6,7607.6,7455.6,7455.6,-135.64,7523.0,7645.8,7927.3,8439.4,-0.90%,-2.49%,-5.95%,-11.66%
1998/6/10,7377.1,7422.7,7223.1,7223.1,-232.5,7482.5,7555.7,7880.0,8413.8,-3.47%,-4.40%,-8.34%,-14.15%
1998/6/11,7073.2,7238.9,7073.2,7210.7,-12.39,7423.5,7486.4,7837.3,8387.2,-2.87%,-3.68%,-7.99%,-14.03%
1998/6/12,7121.9,7199.5,7099.5,7117.1,-93.63,7319.6,7437.5,7786.4,8355.1,-2.77%,-4.31%,-8.60%,-14.82%
1998/6/15,7167.0,7283.8,7111.8,7283.8,166.72,7258.1,7409.3,7743.8,8326.3,0.35%,-1.69%,-5.94%,-12.52%
1998/6/16,7174.7,7444.1,7170.8,7404.3,120.44,7247.8,7385.4,7700.6,8298.1,2.16%,0.26%,-3.85%,-10.77%
1998/6/17,7486.5,7548.0,7445.9,7466.4,62.11,7296.5,7389.5,7655.5,8271.1,2.33%,1.04%,-2.47%,-9.73%
1998/6/18,7658.4,7771.8,7633.7,7768.3,301.93,7408.0,7415.7,7624.6,8249.0,4.86%,4.75%,1.88%,-5.83%
1998/6/19,7732.3,7815.1,7700.2,7754.4,-13.88,7535.4,7427.5,7596.6,8227.6,2.91%,4.40%,2.08%,-5.75%
1998/6/20,7802.4,7898.7,7780.8,7817.3,62.84,7642.1,7450.1,7578.6,8207.6,2.29%,4.93%,3.15%,-4.76%
1998/6/22,7867.4,7867.4,7678.7,7692.9,-124.36,7699.9,7473.8,7559.8,8183.6,-0.09%,2.93%,1.76%,-6.00%
1998/6/23,7729.9,7729.9,7598.3,7633.4,-59.55,7733.3,7514.9,7535.3,8156.9,-1.29%,1.58%,1.30%,-6.42%
1998/6/24,7733.7,7784.0,7670.7,7670.7,37.35,7713.7,7560.9,7523.6,8130.3,-0.56%,1.45%,1.95%,-5.65%
1998/6/25,7762.3,7777.3,7695.7,7722.6,51.93,7707.4,7621.4,7529.5,8104.6,0.20%,1.33%,2.57%,-4.71%
1998/6/26,7717.4,7771.7,7656.1,7682.0,-40.68,7680.3,7661.2,7535.3,8081.1,0.02%,0.27%,1.95%,-4.94%
1998/6/29,7679.7,7679.7,7535.3,7535.7,-146.23,7648.9,7674.4,7529.9,8055.8,-1.48%,-1.81%,0.08%,-6.46%
1998/6/30,7606.2,7606.2,7517.3,7548.8,13.08,7632.0,7682.6,7536.0,8033.9,-1.09%,-1.74%,0.17%,-6.04%
1998/7/2,7654.0,7823.2,7647.7,7817.1,268.3,7661.3,7687.5,7551.6,8018.1,2.03%,1.69%,3.52%,-2.51%
1998/7/3,7797.9,7872.2,7758.6,7758.6,-58.48,7668.4,7687.9,7557.7,8000.6,1.18%,0.92%,2.66%,-3.02%
1998/7/4,7796.5,7876.2,7745.7,7876.2,117.61,7707.3,7693.8,7572.0,7985.6,2.19%,2.37%,4.02%,-1.37%
1998/7/6,7949.1,7974.3,7894.9,7894.9,18.61,7779.1,7714.0,7593.9,7973.5,1.49%,2.34%,3.96%,-0.99%
1998/7/7,7947.5,7947.5,7829.9,7846.0,-48.88,7838.6,7735.3,7625.1,7958.8,0.09%,1.43%,2.90%,-1.42%
1998/7/8,7908.0,7939.0,7887.8,7936.8,90.85,7862.5,7761.9,7661.4,7949.3,0.95%,2.25%,3.60%,-0.16%
1998/7/9,8045.0,8079.7,7947.5,7947.5,10.71,7900.3,7784.4,7702.9,7941.1,0.60%,2.10%,3.18%,0.08%
1998/7/10,7925.3,7927.8,7839.8,7883.2,-64.37,7901.7,7804.5,7732.9,7928.5,-0.23%,1.01%,1.94%,-0.57%
1998/7/13,7818.4,7869.6,7803.6,7815.5,-67.63,7885.8,7832.5,7753.4,7915.2,-0.89%,-0.22%,0.80%,-1.26%
1998/7/14,7888.1,7895.5,7789.2,7789.2,-26.31,7874.5,7856.5,7769.6,7901.1,-1.08%,-0.86%,0.25%,-1.42%
1998/7/15,7853.7,7875.9,7832.2,7875.9,86.69,7862.3,7862.4,7774.9,7891.2,0.17%,0.17%,1.30%,-0.19%
1998/7/16,7933.8,7949.5,7904.8,7924.8,48.93,7857.7,7879.0,7783.5,7882.7,0.85%,0.58%,1.82%,0.54%
1998/7/17,8013.2,8040.2,7985.8,8032.9,108.02,7887.7,7894.7,7794.2,7877.4,1.84%,1.75%,3.06%,1.97%
1998/7/18,8091.3,8116.6,8019.3,8039.8,6.94,7932.5,7909.2,7811.6,7873.0,1.35%,1.65%,2.92%,2.12%
1998/7/20,8075.9,8075.9,8014.7,8047.7,7.87,7984.2,7929.3,7832.3,7868.9,0.79%,1.49%,2.75%,2.27%
1998/7/21,8076.6,8092.4,7949.2,7949.2,-98.47,7998.9,7930.6,7846.2,7862.0,-0.62%,0.23%,1.31%,1.11%
1998/7/22,7872.9,7881.1,7794.1,7881.1,-68.14,7990.1,7923.9,7854.1,7854.6,-1.36%,-0.54%,0.34%,0.34%
1998/7/23,7866.4,7934.6,7860.2,7879.9,-1.17,7959.5,7923.6,7864.0,7847.1,-1.00%,-0.55%,0.20%,0.42%
1998/7/24,7813.8,7902.4,7812.6,7902.4,22.51,7932.0,7932.3,7882.4,7840.7,-0.37%,-0.38%,0.25%,0.79%
1998/7/27,7935.3,7935.3,7882.5,7890.3,-12.1,7900.6,7942.4,7899.4,7835.3,-0.13%,-0.66%,-0.12%,0.70%
1998/7/28,7941.4,7950.8,7823.9,7830.1,-60.16,7876.8,7937.8,7900.1,7826.2,-0.59%,-1.36%,-0.89%,0.05%
1998/7/29,7818.2,7842.1,7761.9,7775.3,-54.81,7855.6,7922.9,7900.9,7817.8,-1.02%,-1.86%,-1.59%,-0.54%
1998/7/30,7808.9,7808.9,7725.7,7730.4,-44.9,7825.7,7892.6,7893.6,7809.9,-1.22%,-2.05%,-2.07%,-1.02%
1998/7/31,7792.2,7797.9,7653.3,7653.5,-76.92,7775.9,7854.0,7881.6,7800.9,-1.57%,-2.55%,-2.89%,-1.89%
1998/8/1,7580.2,7622.7,7561.2,7622.7,-30.83,7722.4,7811.5,7870.4,7791.8,-1.29%,-2.42%,-3.15%,-2.17%
1998/8/3,7715.8,7715.8,7592.0,7599.0,-23.64,7676.2,7776.5,7853.5,7784.1,-1.01%,-2.28%,-3.24%,-2.38%
1998/8/4,7573.0,7639.4,7573.0,7593.1,-5.9,7639.8,7747.7,7835.8,7775.0,-0.61%,-1.99%,-3.10%,-2.34%
1998/8/5,7524.8,7543.3,7482.8,7499.7,-93.41,7593.6,7709.7,7816.6,7764.4,-1.24%,-2.72%,-4.05%,-3.41%
1998/8/6,7567.6,7568.6,7455.5,7471.7,-27.99,7557.3,7666.6,7799.4,7751.2,-1.13%,-2.54%,-4.20%,-3.60%
1998/8/7,7501.3,7542.9,7447.0,7530.0,58.28,7538.7,7630.6,7786.5,7737.2,-0.12%,-1.32%,-3.29%,-2.68%
1998/8/10,7477.9,7487.0,7368.9,7372.1,-157.9,7493.4,7584.8,7761.3,7720.3,-1.62%,-2.80%,-5.01%,-4.51%
1998/8/11,7361.2,7398.0,7338.9,7384.0,11.86,7451.5,7545.6,7734.3,7704.8,-0.91%,-2.14%,-4.53%,-4.16%
1998/8/12,7301.5,7351.5,7276.2,7351.5,-32.47,7421.9,7507.7,7700.2,7691.0,-0.95%,-2.08%,-4.53%,-4.41%
1998/8/13,7433.4,7447.3,7362.6,7362.6,11.04,7400.0,7478.7,7666.3,7679.2,-0.51%,-1.55%,-3.96%,-4.12%
1998/8/14,7345.5,7355.2,7275.6,7348.0,-14.51,7363.6,7451.2,7631.3,7666.3,-0.21%,-1.38%,-3.71%,-4.15%
1998/8/15,7379.4,7415.6,7356.8,7371.8,23.8,7363.6,7428.5,7602.5,7657.4,0.11%,-0.76%,-3.03%,-3.73%
1998/8/17,7352.3,7352.3,7248.1,7273.9,-97.99,7341.6,7396.5,7572.1,7651.9,-0.92%,-1.66%,-3.94%,-4.94%
1998/8/18,7284.6,7284.6,7088.7,7181.6,-92.26,7307.6,7364.7,7537.2,7645.5,-1.72%,-2.49%,-4.72%,-6.07%
1998/8/19,7261.9,7322.4,7259.6,7293.4,111.81,7293.7,7346.9,7506.7,7639.7,0.00%,-0.73%,-2.84%,-4.53%
1998/8/20,7289.9,7311.8,7257.2,7270.8,-22.56,7278.3,7321.0,7475.8,7637.1,-0.10%,-0.68%,-2.74%,-4.80%
1998/8/21,7268.1,7277.2,7195.1,7213.4,-57.47,7246.6,7305.1,7444.9,7632.2,-0.46%,-1.26%,-3.11%,-5.49%
1998/8/24,7129.0,7129.0,6957.8,6957.8,-255.62,7183.4,7262.5,7404.1,7620.9,-3.14%,-4.20%,-6.03%,-8.70%
1998/8/25,6949.0,6949.0,6811.4,6908.3,-49.42,7128.7,7218.2,7363.0,7609.5,-3.09%,-4.29%,-6.17%,-9.21%
1998/8/26,6996.3,7017.4,6814.3,6814.3,-94,7032.9,7163.3,7321.0,7598.8,-3.11%,-4.87%,-6.92%,-10.32%
1998/8/27,6706.3,6820.7,6666.0,6813.3,-1.03,6941.4,7109.9,7280.5,7592.0,-1.85%,-4.17%,-6.42%,-10.26%
1998/8/28,6625.4,6803.0,6615.9,6723.8,-89.53,6843.5,7045.1,7236.8,7583.9,-1.75%,-4.56%,-7.09%,-11.34%
1998/8/29,6766.8,6800.5,6726.9,6735.9,12.15,6799.1,6991.3,7193.9,7577.5,-0.93%,-3.65%,-6.37%,-11.11%
1998/8/31,6776.2,6776.2,6550.1,6550.1,-185.81,6727.5,6928.1,7146.4,7565.3,-2.64%,-5.46%,-8.34%,-13.42%
1998/9/1,6350.1,6361.6,6219.9,6335.1,-215.02,6631.6,6832.3,7089.6,7547.5,-4.47%,-7.28%,-10.64%,-16.06%
1998/9/2,6450.4,6518.1,6388.1,6471.7,136.59,6563.3,6752.4,7036.7,7530.9,-1.40%,-4.16%,-8.03%,-14.07%
1998/9/3,6372.4,6391.9,6240.7,6251.4,-220.3,6468.8,6656.2,6980.6,7505.6,-3.36%,-6.08%,-10.45%,-16.71%
1998/9/4,6254.8,6463.2,6254.8,6463.2,211.77,6414.3,6606.7,6934.6,7484.1,0.76%,-2.17%,-6.80%,-13.64%
1998/9/5,6508.0,6758.7,6508.0,6755.7,292.56,6455.4,6591.4,6904.8,7466.4,4.65%,2.49%,-2.16%,-9.52%
1998/9/7,6769.6,6823.0,6707.6,6800.7,45.02,6548.5,6590.1,6876.7,7451.5,3.85%,3.20%,-1.10%,-8.73%
1998/9/8,6820.2,6942.3,6820.2,6942.3,141.53,6642.6,6603.0,6856.4,7440.0,4.51%,5.14%,1.25%,-6.69%
1998/9/9,7017.3,7017.3,6846.5,6894.6,-47.69,6771.3,6620.1,6832.6,7427.1,1.82%,4.15%,0.91%,-7.17%
1998/9/10,6803.3,6915.1,6780.8,6803.8,-90.74,6839.4,6626.9,6809.1,7411.8,-0.52%,2.67%,-0.08%,-8.20%
1998/9/11,6745.5,6859.0,6682.9,6841.8,38,6856.6,6656.0,6792.1,7397.8,-0.22%,2.79%,0.73%,-7.51%
1998/9/14,6884.8,6923.0,6852.1,6860.2,18.34,6868.5,6708.5,6770.4,7386.5,-0.12%,2.26%,1.33%,-7.13%
1998/9/15,6925.2,6925.2,6816.2,6858.0,-2.21,6851.7,6747.2,6749.8,7375.0,0.09%,1.64%,1.60%,-7.01%
1998/9/16,6877.9,6972.5,6851.3,6972.5,114.58,6867.3,6819.3,6737.7,7360.9,1.53%,2.25%,3.49%,-5.28%
1998/9/17,7036.9,7060.7,6998.0,7000.5,27.98,6906.6,6873.0,6739.9,7348.3,1.36%,1.86%,3.87%,-4.73%
1998/9/18,6929.2,7000.3,6929.2,6961.8,-38.76,6930.6,6893.6,6742.5,7333.0,0.45%,0.99%,3.25%,-5.06%
1998/9/19,7069.6,7162.9,7046.6,7149.6,187.83,6988.5,6928.5,6759.3,7320.6,2.31%,3.19%,5.77%,-2.34%
1998/9/21,7218.4,7218.4,6989.0,7029.4,-120.19,7022.8,6937.2,6770.1,7307.0,0.09%,1.33%,3.83%,-3.80%
1998/9/22,7090.1,7090.1,6984.8,7034.0,4.59,7035.1,6951.2,6785.6,7292.0,-0.02%,1.19%,3.66%,-3.54%
1998/9/23,7065.0,7086.8,6951.6,6962.2,-71.82,7027.4,6967.0,6796.9,7275.5,-0.93%,-0.07%,2.43%,-4.31%
1998/9/24,7045.6,7045.6,6980.0,6980.0,17.78,7031.0,6980.8,6818.4,7260.5,-0.73%,-0.01%,2.37%,-3.86%
1998/9/25,6952.7,6979.9,6903.7,6979.9,-0.06,6997.1,6992.8,6850.7,7246.6,-0.25%,-0.18%,1.89%,-3.68%
1998/9/28,6958.2,6958.2,6905.5,6910.6,-69.28,6973.3,6998.0,6872.6,7231.9,-0.90%,-1.25%,0.55%,-4.44%
1998/9/29,6952.2,6952.2,6841.0,6884.5,-26.11,6943.4,6989.2,6904.3,7215.4,-0.85%,-1.50%,-0.29%,-4.59%
1998/9/30,6871.6,6906.5,6796.4,6834.0,-50.55,6917.8,6972.6,6922.8,7197.2,-1.21%,-1.99%,-1.28%,-5.05%
1998/10/1,6760.4,6777.4,6702.1,6702.1,-131.89,6862.2,6946.6,6920.1,7175.0,-2.33%,-3.52%,-3.15%,-6.59%
1998/10/2,6512.9,6538.0,6384.7,6436.0,-266.06,6753.4,6875.3,6901.9,7148.3,-4.70%,-6.39%,-6.75%,-9.96%
1998/10/3,6481.1,6623.3,6460.1,6620.0,183.97,6695.3,6834.3,6885.8,7124.5,-1.13%,-3.14%,-3.86%,-7.08%
1998/10/6,6506.1,6576.0,6447.6,6534.7,-85.32,6625.3,6784.4,6867.8,7100.9,-1.37%,-3.68%,-4.85%,-7.97%
1998/10/7,6596.5,6674.9,6560.7,6674.9,140.24,6593.5,6755.6,6861.3,7080.8,1.23%,-1.20%,-2.72%,-5.73%
1998/10/8,6726.1,6970.2,6726.1,6970.2,295.34,6647.1,6754.7,6867.7,7065.7,4.86%,3.19%,1.49%,-1.35%
1998/10/9,6990.1,7064.8,6893.8,6944.2,-26.06,6748.8,6751.1,6871.9,7049.7,2.90%,2.86%,1.05%,-1.50%
1998/10/12,7027.1,7027.1,6920.5,6920.5,-23.72,6808.9,6752.1,6875.1,7033.5,1.64%,2.49%,0.66%,-1.61%
1998/10/13,6997.9,7023.2,6907.2,6909.2,-11.23,6883.8,6754.6,6871.9,7018.2,0.37%,2.29%,0.54%,-1.55%
1998/10/14,6857.8,6882.3,6784.1,6819.1,-90.1,6912.6,6753.1,6862.8,7002.2,-1.35%,0.98%,-0.64%,-2.62%
1998/10/15,6828.9,6839.9,6784.7,6799.9,-19.24,6878.6,6762.9,6854.7,6986.7,-1.14%,0.55%,-0.80%,-2.67%
1998/10/17,6933.8,6970.3,6901.2,6901.2,101.31,6870.0,6809.4,6842.3,6974.2,0.45%,1.35%,0.86%,-1.05%
1998/10/19,6944.1,6944.1,6887.4,6904.6,3.37,6866.8,6837.8,6836.1,6962.2,0.55%,0.98%,1.00%,-0.83%
1998/10/20,6875.6,6926.9,6836.5,6848.7,-55.84,6854.7,6869.2,6826.8,6949.7,-0.09%,-0.30%,0.32%,-1.45%
1998/10/21,6859.8,7021.4,6859.8,7021.4,172.7,6895.2,6903.9,6829.8,6940.2,1.83%,1.70%,2.81%,1.17%
1998/10/22,7068.0,7068.0,6965.5,6987.8,-33.63,6932.7,6905.7,6830.2,6931.7,0.79%,1.19%,2.31%,0.81%
1998/10/23,7029.4,7088.4,7010.4,7055.5,67.67,6963.6,6916.8,6833.9,6924.7,1.32%,2.00%,3.24%,1.89%
1998/10/26,7063.4,7063.4,7024.1,7050.3,-5.14,6992.7,6929.8,6840.9,6916.7,0.82%,1.74%,3.06%,1.93%
1998/10/27,7056.5,7110.0,7019.1,7036.6,-13.69,7030.3,6942.5,6848.5,6911.1,0.09%,1.36%,2.75%,1.82%
1998/10/28,7060.7,7060.7,6937.9,6962.1,-74.54,7018.5,6956.8,6854.9,6904.1,-0.80%,0.08%,1.56%,0.84%
1998/10/29,6983.8,7016.9,6963.1,7016.9,54.8,7024.3,6978.5,6870.7,6898.5,-0.11%,0.55%,2.13%,1.72%
1998/10/30,7046.9,7101.5,7007.3,7101.5,84.57,7033.5,6998.5,6904.0,6894.2,0.97%,1.47%,2.86%,3.01%
1998/10/31,7142.5,7170.7,7111.4,7166.0,64.52,7056.6,7024.7,6931.3,6891.1,1.55%,2.01%,3.39%,3.99%
1998/11/2,7215.8,7249.3,7180.2,7218.1,52.11,7092.9,7061.6,6965.4,6888.6,1.76%,2.22%,3.63%,4.78%
1998/11/3,7133.2,7151.3,7061.9,7071.4,-146.65,7114.8,7066.6,6985.3,6885.2,-0.61%,0.07%,1.23%,2.70%
1998/11/4,7002.6,7043.3,6851.2,6905.3,-166.12,7092.5,7058.4,6982.0,6880.6,-2.64%,-2.17%,-1.10%,0.36%
1998/11/5,6933.3,6957.3,6827.4,6957.3,51.95,7063.6,7048.5,6982.7,6875.0,-1.51%,-1.30%,-0.36%,1.20%
1998/11/6,6931.1,6967.3,6858.1,6889.7,-67.62,7008.4,7032.5,6981.1,6868.7,-1.69%,-2.03%,-1.31%,0.31%
1998/11/7,6909.2,6978.7,6909.2,6978.7,89.07,6960.5,7026.7,6984.6,6864.7,0.26%,-0.68%,-0.08%,1.66%
1998/11/9,6989.4,7014.3,6941.6,6957.4,-21.32,6937.7,7026.2,6991.5,6864.7,0.28%,-0.98%,-0.49%,1.35%
1998/11/10,6847.5,6862.4,6786.0,6812.3,-145.1,6919.1,7005.8,6992.1,6863.1,-1.54%,-2.76%,-2.57%,-0.74%
1998/11/11,6738.2,6768.4,6643.2,6654.8,-157.51,6858.6,6961.1,6979.8,6860.5,-2.97%,-4.40%,-4.66%,-3.00%
1998/11/13,6785.0,6870.6,6776.4,6829.6,174.83,6846.6,6927.5,6976.1,6860.7,-0.25%,-1.41%,-2.10%,-0.45%
1998/11/16,6890.1,7003.9,6889.5,7003.9,174.25,6851.6,6906.0,6983.8,6865.4,2.22%,1.42%,0.29%,2.02%
1998/11/17,7067.0,7131.9,7032.6,7131.9,128.03,6886.5,6912.1,6989.3,6872.0,3.56%,3.18%,2.04%,3.78%
1998/11/18,7140.3,7176.6,7083.4,7100.1,-31.76,6944.1,6931.6,6995.0,6881.2,2.25%,2.43%,1.50%,3.18%
1998/11/19,7185.5,7306.1,7177.3,7300.3,200.2,7073.2,6965.9,7007.2,6897.3,3.21%,4.80%,4.18%,5.84%
1998/11/20,7366.1,7381.8,7296.4,7380.5,80.19,7183.4,7015.0,7023.7,6912.4,2.74%,5.21%,5.08%,6.77%
1998/11/21,7432.4,7488.4,7335.3,7366.1,-14.42,7255.8,7053.7,7040.2,6931.0,1.52%,4.43%,4.63%,6.28%
1998/11/23,7318.4,7390.5,7312.3,7312.3,-53.85,7291.9,7089.2,7057.7,6945.1,0.28%,3.15%,3.61%,5.29%
1998/11/24,7452.9,7467.2,7410.5,7435.8,123.58,7359.0,7151.5,7078.7,6956.5,1.04%,3.98%,5.05%,6.89%
1998/11/25,7187.7,7292.2,7116.1,7213.5,-222.34,7341.6,7207.4,7084.3,6963.4,-1.75%,0.08%,1.82%,3.59%
1998/11/26,7281.1,7397.5,7253.0,7377.9,164.36,7341.1,7262.2,7094.8,6970.6,0.50%,1.59%,3.99%,5.84%
1998/11/27,7406.8,7453.3,7300.1,7320.1,-57.74,7331.9,7293.9,7099.9,6977.7,-0.16%,0.36%,3.10%,4.91%
1998/11/30,7312.7,7312.7,7177.2,7177.2,-142.9,7304.9,7298.4,7105.2,6983.9,-1.75%,-1.66%,1.01%,2.77%
1998/12/1,7116.2,7199.7,7099.9,7102.4,-74.85,7238.2,7298.6,7115.1,6988.3,-1.88%,-2.69%,-0.18%,1.63%
1998/12/2,7190.1,7213.6,7131.4,7157.2,54.85,7227.0,7284.3,7125.1,6993.2,-0.96%,-1.74%,0.45%,2.34%
1998/12/3,7182.5,7182.5,7130.0,7140.1,-17.11,7179.4,7260.3,7137.6,6997.9,-0.55%,-1.65%,0.04%,2.03%
1998/12/4,7165.1,7236.1,7165.1,7201.8,61.73,7155.8,7243.8,7148.8,7001.8,0.64%,-0.58%,0.74%,2.86%
1998/12/7,7375.9,7375.9,7303.3,7303.3,101.5,7181.0,7242.9,7166.1,7006.8,1.70%,0.83%,1.92%,4.23%
